deviceGroupName,site_name,lat,lon
10068,CENTRO ESCOLAR VISTA AL LAGO,13.681393,-89.121981
11392,COMPLEJO EDUCATIVO COMUNIDAD SAN BARTOLO DEL NORTE,13.716373,-89.106342
11393,COMPLEJO EDUCATIVO  REPARTO VALLE NUEVO,13.681691,-89.134501
11396,CENTRO ESCOLAR  CAMPAMENTO BANCO HIPOTECARIO,13.692615,-89.13158
11399,COMPLEJO EDUCATIVO GENERAL JOSÉ MARÍA PERALTA LAGOS,13.700593,-89.082
11405,CENTRO ESCOLAR  JARDINES DE SAN BARTOLO,13.70877,-89.11463
11407,COMPLEJO EDUCATIVO COLONIA LAS CAÑAS,13.712675,-89.11293
11410,CENTRO ESCOLAR FABIO CASTILLO,13.694236,-89.11002
70025,CENTRO ESCOLAR  CANTÓN DOLORES APULO,13.700968,-89.079073
70026,COMPLEJO EDUCATIVO SAN BARTOLOMÉ APÓSTOL,13.706353,-89.105446
11416,CENTRO ESCOLAR  CESAR GUZMÁN,13.746712,-89.184464
11430,CENTRO ESCOLAR ASOCIACION SALVADOREÑA DE SEÑORAS DE INGENIEROS CIVILES,13.743288,-89.211789
11432,CENTRO ESCOLAR  COLONIA SAN MAURICIO,13.732592,-89.219874
11434,CENTRO ESCOLAR BARRIO LAS DELICIAS,13.728625,-89.186201
11449,CENTRO ESCOLAR  CANTON BARBA RUBIA,13.830273,-89.202342
11450,INSTITUTO NACIONAL  JUAN PABLO II,13.808025,-89.228884
11452,CENTRO ESCOLAR  GENERAL FRANCISCO MORAZAN,13.814559,-89.232129
70031,"CENTRO ESCOLAR CASERÍO PUERTA DEL LLANO, CANTÓN CAMOTEPEQUE",13.854669,-89.226186
70037,COMPLEJO EDUCATIVO CANTÓN SAN JERÓNIMO LOS PLANES,13.749213,-89.271593
86391,"CENTRO ESCOLAR CASERÍO EL JABALI, CANTÓN GALERA QUEMADA",13.822646,-89.253629
11464,CENTRO ESCOLAR CANTON LOS TRONCONES,13.559217,-89.163813
